Set Folder,File Name,Convergence,a,b,c,alpha,beta,gamma,Formula,Ga_count,N_count,Energy,Spacegroup
set_8,mp-406-CdTe-GaN_swapped,YES,3.246873116,3.246873116,3.246873116,60,60,60,GaN,1,1,-12.16776356,F -4 3 m
set_8,mp-28893-ReB-GaN_swapped,YES,8.829125665,8.806342925,8.261968964,96.36461152,96.67308015,153.1168837,Ga8N8,8,8,-86.41517227,P -1
set_8,mp-2416214-TbSe-GaN_swapped,YES,3.393363062,3.393363062,4.664696114,90,90,120,Ga2N2,2,2,-23.44347053,P -3 m 1
set_8,mp-2596-NpN-GaN,YES,3.024009501,3.024009501,3.024009501,60,60,60,GaN,1,1,-11.36507572,F m -3 m
set_8,mp-2384-LaP-GaN_randomly_scaled,YES,6.047930592,3.024048638,3.024048638,60,59.9990883,59.9990883,Ga2N2,2,2,-22.71958415,R -3 m
set_8,mp-2728-MnIr-GaN_randomly_scaled,YES,2.769906884,2.769906884,5.335471136,90,90,90,Ga2N2,2,2,-18.16942386,P 4/m m m
set_8,mp-2355-MoN-GaN,YES,3.627120768,3.627120768,4.896591982,90,90,120,Ga2N2,2,2,-16.59771352,P 6/m m m
set_8,mp-2744-LiPd-GaN_randomly_scaled,YES,5.978324168,2.99998057,2.681311735,90,90,120.1197958,Ga2N2,2,2,-20.84857178,P m
set_8,mp-23703-LiH-GaN_swapped_randomly_scaled,YES,3.024906781,6.049791181,3.024906781,59.99987762,60,59.99987762,Ga2N2,2,2,-22.69812755,R -3 m
set_8,mp-451-ZrB-GaN_swapped_randomly_scaled,YES,3.024073725,3.024073725,6.048135643,59.99993542,59.99993542,60,Ga2N2,2,2,-22.72870297,R -3 m
set_8,mp-23171-PrBi-GaN_swapped_randomly_scaled,YES,3.025094667,6.050170767,3.025094667,59.99989848,60,59.99989848,Ga2N2,2,2,-22.7209704,R -3 m
set_8,mp-2600-BaTe-GaN_swapped,YES,2.750424653,2.750424653,2.750424653,90,90,90,GaN,1,1,-9.01067546,P m -3 m
set_8,mp-2621-ErAg-GaN,YES,2.732198942,2.732198942,2.732198942,90,90,90,GaN,1,1,-9.06782151,P m -3 m
set_8,mp-2756-CeAg-GaN_swapped_randomly_scaled,YES,5.472940582,2.736267444,2.736267444,90,90,90,Ga2N2,2,2,-18.13648942,P 4/m m m
set_8,mp-2692-NbO-GaN_swapped_randomly_scaled,YES,3.025476987,3.025476987,6.051295028,60.00186437,60.00186437,60,Ga2N2,2,2,-22.71621478,R -3 m
set_8,mp-2757-CdAu-GaN_randomly_scaled,YES,5.506680613,2.723093581,2.723093581,90,90,90,Ga2N2,2,2,-18.2585866,P 4/m m m
set_8,mp-30083-TlBi-GaN_swapped_randomly_scaled,YES,2.738347668,5.476736537,2.738347668,90,90,90,Ga2N2,2,2,-18.13713137,P 4/m m m
set_8,mp-2831-FePd-GaN_swapped,YES,2.653523218,3.91492718,3.91492718,90,90,90,Ga2N2,2,2,-18.1810475,P 4/m m m
set_8,mp-2612-GeTe-GaN_swapped_randomly_scaled,YES,6.046361557,3.026324949,3.026324949,60,59.96559043,59.96559043,Ga2N2,2,2,-22.74180821,R -3 m
set_8,mp-2758-SrSe-GaN_swapped,YES,3.023253734,3.023253734,3.023253734,60,60,60,GaN,1,1,-11.36003972,F m -3 m
set_8,mp-27440-ZrCl-GaN_swapped,YES,3.2555496,3.252372015,8.584478047,100.6472631,90.00205252,120.0319832,Ga2N2,2,2,-22.65566793,P -1
set_8,mp-342-SmTe-GaN_randomly_scaled,YES,3.02372935,3.02372935,6.047558965,60.00054845,60.00054845,60,Ga2N2,2,2,-22.72010889,R -3 m
set_8,mp-2548-PuAs-GaN_randomly_scaled,YES,3.025319194,6.046154938,3.025319194,59.97546711,60,59.97546711,Ga2N2,2,2,-22.74164809,R -3 m
set_8,mp-27923-TbCl-GaN_swapped,YES,6.702763116,6.702360553,6.702763116,28.82230668,28.82870539,28.82230668,Ga2N2,2,2,-23.08873362,C 2/m
set_8,mp-2352325-HBr-GaN_randomly_scaled,YES,3.03722937,3.009873207,6.037036809,60.5099809,59.60647385,59.89015724,Ga2N2,2,2,-22.6818352,P -1
set_8,mp-2599-NdN-GaN_randomly_scaled,YES,3.024086865,6.047861821,3.024086865,59.99829395,60,59.99829395,Ga2N2,2,2,-22.7366006,R -3 m
set_8,mp-23259-LiBr-GaN_swapped_randomly_scaled,YES,6.053682045,3.022174783,3.022174783,60,60.0509833,60.0509833,Ga2N2,2,2,-22.73972771,R -3 m
set_8,mp-2765-PuB-GaN_swapped_randomly_scaled,YES,6.0477053,3.02401052,3.02401052,60,59.99827296,59.99827296,Ga2N2,2,2,-22.73668772,R -3 m
set_8,mp-2757-CdAu-GaN_swapped,YES,2.737297753,2.737297753,2.737297753,90,90,90,GaN,1,1,-9.1296032,P m -3 m
set_8,mp-30083-TlBi-GaN,YES,2.738787369,2.738787369,2.738787369,90,90,90,GaN,1,1,-9.06853031,P m -3 m
set_8,mp-2615-LaZn-GaN_randomly_scaled,YES,5.473157058,2.736308801,2.736308801,90,90,90,Ga2N2,2,2,-18.13653799,P 4/m m m
set_8,mp-2672345-MgCu-GaN_swapped,YES,2.727855386,3.869182244,3.870283974,90,90,90,Ga2N2,2,2,-18.21437305,P m m a
set_8,mp-379-AgSe-GaN,YES,3.245049707,3.245049707,3.245049707,60,60,60,GaN,1,1,-12.17061817,F -4 3 m
set_8,mp-30728-HoIn-GaN_randomly_scaled,YES,2.736799635,5.473894497,2.736799635,90,90,90,Ga2N2,2,2,-18.13645124,P 4/m m m
set_8,mp-2661-SrSi-GaN_swapped_randomly_scaled,YES,2.243528527,8.449700276,7.43369065,106.6045946,90,90,Ga4N4,4,4,-39.24841651,P m
set_8,mp-2596-NpN-GaN_swapped,YES,3.024009047,3.024009047,3.024009047,60,60,60,GaN,1,1,-11.36507572,F m -3 m
set_8,mp-23234-TmBi-GaN_randomly_scaled,YES,3.02378896,3.023789519,6.047626512,60.00025968,60.00025968,60,Ga2N2,2,2,-22.71998991,R -3 m
set_8,mp-442-RhPb-GaN,YES,5.507258188,5.507258188,2.718268818,90,90,120,Ga3N3,3,3,-29.4695891,P 6/m m m
set_8,mp-24722-HRh-GaN_swapped_randomly_scaled,YES,6.049404111,3.024706081,3.024706081,60,59.99982602,59.99982602,Ga2N2,2,2,-22.69881477,R -3 m
set_8,mp-2624-AlSb-GaN_randomly_scaled,YES,3.245113741,3.245111481,6.489836955,59.99800941,59.9980094,60,Ga2N2,2,2,-24.33502068,R 3 m
set_8,mp-2564-SrMg-GaN_randomly_scaled,YES,5.299826763,2.776521412,2.776521412,90,90,90,Ga2N2,2,2,-18.21935551,P 4/m m m
set_8,mp-27461-CN-GaN,YES,6.476421782,5.533315126,5.644641045,90.00247525,89.99405024,90.00602235,Ga8N8,8,8,-96.53464542,P 1
set_8,mp-2443-DyHg-GaN_swapped_randomly_scaled,YES,2.736410095,2.736410095,5.472336983,90,90,90,Ga2N2,2,2,-18.13639395,P 4/m m m
set_8,mp-2563-CeSe-GaN,YES,3.02655905,3.02655905,3.02655905,60,60,60,GaN,1,1,-11.3683711,F m -3 m
set_8,mp-351-SiNi-GaN_swapped,YES,3.333384812,5.956441226,5.53202409,90,90,90,Ga4N4,4,4,-47.49098184,P n m a
set_8,mp-2685-HgPd-GaN_swapped,YES,2.660697328,3.912239923,3.912239923,90,90,90,Ga2N2,2,2,-18.19771549,P 4/m m m
set_8,mp-2522-LuHg-GaN,YES,2.733931324,2.733931324,2.733931324,90,90,90,GaN,1,1,-9.06801909,P m -3 m
set_8,mp-23245-ErBi-GaN_swapped,YES,3.023265468,3.023265468,3.023265468,60,60,60,GaN,1,1,-11.36001209,F m -3 m
set_8,mp-2692-NbO-GaN,YES,3.025690084,3.025690084,3.025690084,60,60,60,GaN,1,1,-11.35774457,F m -3 m
set_8,mp-2767-TiGa-GaN_swapped_randomly_scaled,YES,3.923620283,3.923620283,5.305408676,90,90,90,Ga4N4,4,4,-36.36967522,P 4/m m m
set_8,mp-436-SmRh-GaN_swapped,YES,2.737026491,2.737026491,2.737026491,90,90,90,GaN,1,1,-9.13095962,P m -3 m
set_8,mp-2642-CdAg-GaN_randomly_scaled,YES,5.507191703,2.723276024,2.723276024,90,90,90,Ga2N2,2,2,-18.25834447,P 4/m m m
set_8,mp-2615-LaZn-GaN,YES,2.735914459,2.735914459,2.735914459,90,90,90,GaN,1,1,-9.06827073,P m -3 m
set_8,mp-322-TlS-GaN_swapped,YES,4.804180935,4.804300857,4.799001538,108.1790827,108.1786988,112.0390008,Ga4N4,4,4,-39.95720281,P -1
set_8,mp-2556-TlSn-GaN,YES,2.729061196,2.729061196,2.74175476,90,90,90,GaN,1,1,-9.11493592,P 4/m m m
set_8,mp-2808-ZrRh-GaN_swapped_randomly_scaled,YES,2.728481965,5.495075536,2.728481965,90,90,90,Ga2N2,2,2,-18.2549993,P 4/m m m
set_8,mp-2823-NdP-GaN,YES,3.027146327,3.027146327,3.027146327,60,60,60,GaN,1,1,-11.36823061,F m -3 m
set_8,mp-2773-BeCo-GaN_swapped_randomly_scaled,YES,2.726244463,2.726244463,5.484478084,90,90,90,Ga2N2,2,2,-18.14343442,P 4/m m m
set_8,mp-23300-NdBi-GaN_swapped,YES,3.023615359,3.023615359,3.023615359,60,60,60,GaN,1,1,-11.36041575,F m -3 m
set_8,mp-30746-YIr-GaN_swapped,YES,2.73666173,2.73666173,2.73666173,90,90,90,GaN,1,1,-9.13034968,P m -3 m
set_8,mp-24417-MoH-GaN_swapped,YES,3.010634132,3.010634132,5.111224199,90,90,120,Ga2N2,2,2,-22.17618619,P 63/m m c
set_8,mp-23197-TlI-GaN_swapped_randomly_scaled,YES,2.776542726,5.299512514,2.776542726,90,90,90,Ga2N2,2,2,-18.21956617,P 4/m m m
set_8,mp-2516-YZn-GaN_swapped_randomly_scaled,YES,2.736590042,5.473181469,2.736590042,90,90,90,Ga2N2,2,2,-18.13580174,P m -3 m
set_8,mp-2637-YSe-GaN_randomly_scaled,YES,3.02654947,6.052647299,3.02654947,59.9975316,60,59.9975316,Ga2N2,2,2,-22.7414141,R -3 m
set_8,mp-2756-CeAg-GaN_swapped,YES,2.73581479,2.73581479,2.73581479,90,90,90,GaN,1,1,-9.06824596,P m -3 m
set_8,mp-24416-MnH-GaN_randomly_scaled,YES,2.982446921,5.964844881,5.271222123,90,90,120.0002715,Ga4N4,4,4,-42.19783763,P 21/m
set_8,mp-417-MnRh-GaN_randomly_scaled,YES,2.721656131,2.721656131,5.51793896,90,90,90,Ga2N2,2,2,-18.2405925,P 4/m m m
set_8,mp-2469-CdS-GaN_swapped,YES,3.244775516,3.244775516,3.244775516,60,60,60,GaN,1,1,-12.17037114,F -4 3 m
set_8,mp-2667-CsAu-GaN_swapped_randomly_scaled,YES,2.77651219,5.300498654,2.77651219,90,90,90,Ga2N2,2,2,-18.21972926,P 4/m m m
set_8,mp-260-CrB-GaN_swapped_randomly_scaled,YES,5.931234952,2.924989474,5.215227836,106.2859236,90,90,Ga4N4,4,4,-43.12196321,P 21/m
set_8,mp-2637-YSe-GaN,YES,3.026278886,3.026278886,3.026278886,60,60,60,GaN,1,1,-11.36815595,F m -3 m
set_8,mp-2602-NdAs-GaN_swapped_randomly_scaled,YES,3.026361005,3.026361005,6.046324563,59.96499308,59.96499308,60,Ga2N2,2,2,-22.74186617,R -3 m
set_8,mp-351-SiNi-GaN,YES,3.007000698,5.107464773,5.221754267,90,90,90,Ga4N4,4,4,-44.36083783,P n m a
set_8,mp-23295-RbCl-GaN,YES,3.025448361,3.025448361,3.025448361,60,60,60,GaN,1,1,-11.36054159,F m -3 m
set_8,mp-288-PtS-GaN_swapped,YES,3.026801584,3.026801584,5.240523264,90,90,90,Ga2N2,2,2,-21.54348178,P 42/m m c
set_8,mp-2470-DyS-GaN_swapped,YES,3.024701352,3.024701352,3.024701352,60,60,60,GaN,1,1,-11.36765247,F m -3 m
set_8,mp-29973-SrN-GaN,YES,3.247557501,5.579729929,6.450592274,89.99837744,120.1767077,89.98730884,Ga4N4,4,4,-48.32941063,P -1
set_8,mp-257-DyIn-GaN_swapped_randomly_scaled,YES,2.736573906,2.736573906,5.47263998,90,90,90,Ga2N2,2,2,-18.13650203,P 4/m m m
set_8,mp-432-NbRu-GaN,YES,2.730773891,2.730773891,2.744899258,90,90,90,GaN,1,1,-9.12487232,P 4/m m m
set_8,mp-348-TmPd-GaN_randomly_scaled,YES,2.720673092,2.720673092,5.50802167,90,90,90,Ga2N2,2,2,-18.2604891,P 4/m m m
set_8,mp-2771569-CdS-GaN,YES,3.253608584,3.253608584,5.778877912,90,90,120,GaN,1,1,-11.33366008,P 3 m 1
set_8,mp-2693-SnSe-GaN_swapped_randomly_scaled,YES,3.026336114,3.026336114,6.046328905,59.96530364,59.96530364,60,Ga2N2,2,2,-22.74182731,R -3 m
set_8,mp-23289-KCl-GaN_randomly_scaled,YES,2.737165359,2.737165359,5.474242389,90,90,90,Ga2N2,2,2,-18.13669696,P 4/m m m
set_8,mp-27945-BiO-GaN_swapped,YES,3.242007695,3.242007695,3.242007695,60.12426989,60.12426989,60.12426989,GaN,1,1,-12.16813364,R 3 m
set_8,mp-2546-NpC-GaN_swapped,YES,3.023987559,3.023987559,3.023987559,60,60,60,GaN,1,1,-11.36514221,F m -3 m
set_8,mp-24416-MnH-GaN_swapped,YES,2.991923314,2.991923314,5.1079573,90,90,120,Ga2N2,2,2,-22.10219352,P 63/m m c
set_8,mp-2388-CdTe-GaN,YES,3.024391056,3.024391056,3.024391056,60,60,60,GaN,1,1,-11.35984431,F m -3 m
set_8,mp-23303-RbBr-GaN,YES,2.736277272,2.736277272,2.736277272,90,90,90,GaN,1,1,-9.06897739,P m -3 m
set_8,mp-2474-YAg-GaN_swapped_randomly_scaled,YES,2.736153395,2.736153395,5.472246757,90,90,90,Ga2N2,2,2,-18.13618228,P 4/m m m
set_8,mp-2757-CdAu-GaN,YES,2.737298655,2.737298655,2.737298655,90,90,90,GaN,1,1,-9.12960319,P m -3 m
set_8,mp-2488-SiOs-GaN_swapped,YES,4.585898665,4.585898665,4.585898665,90,90,90,Ga4N4,4,4,-48.62495244,P 21 3
set_8,mp-23245-ErBi-GaN_swapped_randomly_scaled,YES,6.047764137,3.023842104,3.023842104,60,60.00043719,60.00043719,Ga2N2,2,2,-22.72005044,R -3 m
set_8,mp-436-SmRh-GaN_swapped_randomly_scaled,YES,5.503179557,2.720587136,2.720587136,90,90,90,Ga2N2,2,2,-18.26100762,P 4/m m m
set_8,mp-2767-TiGa-GaN,YES,3.923441207,3.923441207,2.6528038,90,90,90,Ga2N2,2,2,-18.18479189,P 4/m m m
set_8,mp-2857-ScN-GaN,YES,3.025687317,3.025687317,3.025687317,60,60,60,GaN,1,1,-11.35774471,F m -3 m
set_8,mp-23231-AgBr-GaN_randomly_scaled,YES,3.025912411,3.025914605,6.0500262,59.99014121,59.99014123,60,Ga2N2,2,2,-22.74152648,R -3 m
set_8,mp-23299-RbCl-GaN_swapped,YES,2.738503101,2.738503101,2.738503101,90,90,90,GaN,1,1,-9.06842884,P m -3 m
set_8,mp-2562-MnS-GaN_swapped_randomly_scaled,YES,3.244775722,6.489272698,5.27708681,90.00001311,90,59.99857906,Ga4N4,4,4,-48.73173727,P 1
set_8,mp-256-LaN-GaN_randomly_scaled,YES,3.022279072,6.053490596,3.022279072,60.04880003,60,60.04880003,Ga2N2,2,2,-22.73778333,R -3 m
set_8,mp-2489-UC-GaN,YES,3.024115971,3.024115971,3.024115971,60,60,60,GaN,1,1,-11.36472007,F m -3 m
set_8,mp-417-MnRh-GaN,YES,2.738401478,2.738401478,2.738401478,90,90,90,GaN,1,1,-9.12045152,P m -3 m
set_8,mp-379-AgSe-GaN_swapped_randomly_scaled,YES,6.489200451,3.245060297,3.245060297,60,59.99530931,59.99530931,Ga2N2,2,2,-24.34218434,R 3 m
set_8,mp-2701-NbN-GaN_swapped_randomly_scaled,YES,5.99408029,2.998035495,5.27029767,90,90,120.0109868,Ga4N4,4,4,-42.36872633,P 21/m
set_8,mp-2634-NbN-GaN,YES,2.989385375,2.989385375,2.681220757,90,90,120,GaN,1,1,-10.41137931,P -6 m 2
set_8,mp-2347-NiAs-GaN_swapped_randomly_scaled,YES,2.996453585,5.999592553,5.271399201,90,90,119.9631459,Ga4N4,4,4,-42.40673629,P 21/m
set_8,mp-448-CoN-GaN,YES,3.239203154,3.239203154,3.239203154,60,60,60,GaN,1,1,-12.14147547,F -4 3 m
set_8,mp-24722-HRh-GaN,YES,3.024815747,3.024803863,3.024803863,60,60,60,GaN,1,1,-11.34942744,I m m m
set_8,mp-2693-SnSe-GaN_swapped,YES,3.026281668,3.026281668,3.026280343,60,60,60,GaN,1,1,-11.36836968,F m -3 m
set_8,mp-23193-KCl-GaN_randomly_scaled,YES,6.047566887,3.023740348,3.023740348,60,60.00047145,60.00047145,Ga2N2,2,2,-22.72010897,R -3 m
set_8,mp-295-HoAs-GaN_randomly_scaled,YES,6.051040783,3.026127096,3.026127096,60,59.99336634,59.99336634,Ga2N2,2,2,-22.74150372,R -3 m
set_8,mp-24289-HPd-GaN,YES,3.024521493,3.024521493,3.024521493,60,60,60,GaN,1,1,-11.35335104,F m -3 m
set_8,mp-255-NaHg-GaN,YES,3.995310994,5.674332445,5.674332445,126.2757493,90,90,Ga4N4,4,4,-39.28232517,C m c m
set_8,mp-2434-SrTl-GaN_swapped,YES,2.733330814,2.733330814,2.733330814,90,90,90,GaN,1,1,-9.06877022,P m -3 m
set_8,mp-24416-MnH-GaN_swapped_randomly_scaled,YES,5.984018962,2.992076696,5.107999063,90,90,120.0007431,Ga4N4,4,4,-44.20443734,P 21/m
set_8,mp-2620-DySi-GaN_swapped,YES,3.027409867,3.028039339,5.24014059,125.2869089,90,90,Ga2N2,2,2,-22.7315512,P 21/m
set_8,mp-2562-MnS-GaN,YES,3.244533842,3.244533842,5.27680291,90,90,60,Ga2N2,2,2,-24.36521566,P 3 m 1
set_8,mp-2793-AuSe-GaN_swapped_randomly_scaled,YES,6.041721884,3.028676403,5.234601406,106.8844952,90.0200876,119.9567519,Ga4N4,4,4,-45.46183695,P -1
set_8,mp-29504-ClF-GaN,YES,2.99656362,8.466434668,5.486010414,102.918371,90,90,Ga4N4,4,4,-42.16485358,P 21/c
set_8,mp-2808-ZrRh-GaN_swapped,YES,2.736342448,2.736342448,2.736342448,90,90,90,GaN,1,1,-9.12820305,P m -3 m
set_8,mp-2822-TmSe-GaN,YES,3.026768862,3.026768862,3.026768862,60,60,60,GaN,1,1,-11.36798133,F m -3 m
set_8,mp-2713-ErIr-GaN_randomly_scaled,YES,2.723015412,5.506308868,2.723015412,90,90,90,Ga2N2,2,2,-18.25887767,P 4/m m m
set_8,mp-2778-HoAg-GaN,YES,2.732220663,2.732220663,2.732220663,90,90,90,GaN,1,1,-9.06787516,P m -3 m
set_8,mp-2743-LiPd-GaN_swapped_randomly_scaled,YES,5.467146644,2.733579616,2.733579616,90,90,90,Ga2N2,2,2,-18.15455803,P m -3 m
set_8,mp-2423-US-GaN_swapped_randomly_scaled,YES,3.025376784,3.025376784,6.055411769,60.02544374,60.02544374,60,Ga2N2,2,2,-22.7409251,R -3 m
set_8,mp-23227-CuBr-GaN,YES,3.253876781,3.253876781,7.457759197,90,90,120,Ga2N2,2,2,-22.53832274,P 63/m m c
set_8,mp-2773-BeCo-GaN_randomly_scaled,YES,2.726257787,2.726257787,5.484538221,90,90,90,Ga2N2,2,2,-18.14359318,P 4/m m m
set_8,mp-30867-ScRu-GaN,YES,2.732209348,2.732209348,2.732209348,90,90,90,GaN,1,1,-9.12590244,P m -3 m
set_8,mp-429-ZnNi-GaN_randomly_scaled,YES,2.678377986,7.822119757,3.911076616,90,90,90,Ga4N4,4,4,-36.34869286,C m m m
set_8,mp-257-DyIn-GaN_swapped,YES,2.736027142,2.736027142,2.736027142,90,90,90,GaN,1,1,-9.06825384,P m -3 m
set_8,mp-370-CdS-GaN_randomly_scaled,YES,3.023053087,3.023053087,6.054169954,60.04405039,60.04405039,60,Ga2N2,2,2,-22.74031203,R -3 m
set_8,mp-317-SnRh-GaN_swapped,YES,4.278764019,4.278764019,4.278764019,90,90,90,Ga4N4,4,4,-45.47800886,P 21 3
set_8,mp-30878-TbTl-GaN_swapped,YES,2.735821034,2.735821034,2.735821034,90,90,90,GaN,1,1,-9.06829253,P m -3 m
set_8,mp-30744-IrW-GaN,YES,2.811927062,2.878450051,6.172080838,90,90,90,Ga2N2,2,2,-20.53439146,P m m a
set_8,mp-2495-PrS-GaN_randomly_scaled,YES,6.048977832,3.025755245,3.025755245,60,59.98614882,59.98614882,Ga2N2,2,2,-22.74156988,R -3 m
set_8,mp-447-TmAu-GaN_randomly_scaled,YES,2.737185185,5.47437999,2.737185185,90,90,90,Ga2N2,2,2,-18.13540047,P m -3 m
set_8,mp-23287-CuCl-GaN,YES,5.665601168,5.665601168,5.665601168,90,90,90,Ga8N8,8,8,-92.32525744,P a -3
set_8,mp-2546-NpC-GaN,YES,3.023987323,3.023987323,3.023987323,60,60,60,GaN,1,1,-11.36514221,F m -3 m
set_8,mp-24721-RbH-GaN_randomly_scaled,YES,3.026277868,6.046268814,3.026277868,59.96559767,60,59.96559767,Ga2N2,2,2,-22.74180766,R -3 m
set_8,mp-32761-SiO-GaN_swapped,YES,4.263605636,4.263053509,11.50598753,90,90,120.0042844,Ga6N6,6,6,-62.3888602,C 2 2 2
set_8,mp-370-CdS-GaN_swapped_randomly_scaled,YES,3.023068586,3.023068586,6.05419507,60.04401808,60.04401808,60,Ga2N2,2,2,-22.74031178,R -3 m
set_8,mp-23251-KBr-GaN_swapped_randomly_scaled,YES,3.025475101,6.050941039,3.025475101,59.99994991,60,59.99994991,Ga2N2,2,2,-22.7210247,F m -3 m
set_8,mp-32641-LiS-GaN_randomly_scaled,YES,3.023192157,3.023192157,6.046338572,59.99974974,59.99974974,60,Ga2N2,2,2,-22.73267565,R -3 m
set_8,mp-342-SmTe-GaN_swapped_randomly_scaled,YES,6.047587109,3.023751055,3.023751055,60,60.00046494,60.00046494,Ga2N2,2,2,-22.72010899,R -3 m
set_8,mp-345-HfB-GaN_randomly_scaled,YES,3.024747021,3.024747021,6.049500836,60.00003715,60.00003715,60,Ga2N2,2,2,-22.72556353,F m -3 m
set_8,mp-32880-CuBr-GaN_swapped_randomly_scaled,YES,3.237923233,3.237923233,6.475567522,119.5201379,119.5201379,90.83567826,Ga2N2,2,2,-24.33770405,F 2 2 2
set_8,mp-2748-CeAs-GaN_randomly_scaled,YES,6.047802853,3.024013258,3.024013258,60,59.99877662,59.99877662,Ga2N2,2,2,-22.71960841,R -3 m
set_8,mp-2399-YHg-GaN_randomly_scaled,YES,2.736375259,5.473014128,2.736375259,90,90,90,Ga2N2,2,2,-18.13642757,P 4/m m m
set_8,mp-2381-ErRh-GaN_swapped,YES,2.737867229,2.737867229,2.737867229,90,90,90,GaN,1,1,-9.12964925,P m -3 m
set_8,mp-23299-RbCl-GaN,YES,2.738366134,2.738366134,2.738366134,90,90,90,GaN,1,1,-9.06843808,P m -3 m
set_8,mp-30564-ThCo-GaN_swapped,YES,2.926642244,2.93427731,5.998628954,90,104.0622628,90,Ga2N2,2,2,-21.86227149,P 21/m
set_8,mp-2819-InTe-GaN_randomly_scaled,YES,5.478317276,2.739223839,2.739223839,90,90,90,Ga2N2,2,2,-18.13657342,P 4/m m m
set_8,mp-305-TiFe-GaN_randomly_scaled,YES,2.733844093,2.733844093,5.467223075,90,90,90,Ga2N2,2,2,-18.1533464,P 4/m m m
set_8,mp-28015-H2O2-GaN_swapped,YES,4.642227139,4.642227139,9.549024137,90,90,90,Ga8N8,8,8,-82.68231395,P 41 21 2
set_8,mp-2517816-TePb-GaN_randomly_scaled,YES,6.020846227,5.214737664,5.112727687,90,90,90,Ga8N8,8,8,-88.78457386,P n m a
set_8,mp-2388-CdTe-GaN_swapped,YES,3.024392823,3.024392823,3.024392823,60,60,60,GaN,1,1,-11.35984428,F m -3 m
set_8,mp-29504-ClF-GaN_randomly_scaled,YES,5.999155003,8.448086756,5.48969763,103.4241199,90.00618347,89.99842661,Ga8N8,8,8,-84.33613024,P 1
set_8,mp-378-ErSi-GaN_randomly_scaled,YES,2.93417401,5.84919609,5.894618182,104.4020741,90,90,Ga4N4,4,4,-43.71283126,P 21/m
set_8,mp-295-HoAs-GaN_swapped,YES,3.025648415,3.025648415,3.025648415,60,60,60,GaN,1,1,-11.36820431,F m -3 m
set_8,mp-2548-PuAs-GaN_swapped,YES,3.027183707,3.027183707,3.027183707,60,60,60,GaN,1,1,-11.36820844,F m -3 m
set_8,mp-2596-NpN-GaN_swapped_randomly_scaled,YES,6.047627158,3.023826059,3.023826059,60,59.99986348,59.99986348,Ga2N2,2,2,-22.7301753,R -3 m
set_8,mp-2314-LiPb-GaN_swapped_randomly_scaled,YES,5.473657603,2.736824621,2.736824621,90,90,90,Ga2N2,2,2,-18.13545786,P m -3 m
set_8,mp-2685-HgPd-GaN_randomly_scaled,YES,2.65072489,7.877434097,3.910115923,90,90,90,Ga4N4,4,4,-36.37814407,C m m m
set_8,mp-2500-AlCu-GaN_swapped,YES,3.080720499,5.391026832,6.846378584,76.56958974,76.88181905,73.81558297,Ga5N5,5,5,-55.07540525,P -1
set_8,mp-291-TiOs-GaN_swapped_randomly_scaled,YES,5.522604274,2.719408333,2.719408333,90,90,90,Ga2N2,2,2,-18.24431997,P 4/m m m
set_8,mp-2831-FePd-GaN_swapped_randomly_scaled,YES,5.307601504,3.915006233,3.915006233,90,90,90,Ga4N4,4,4,-36.36223755,P 4/m m m
set_8,mp-2802-HfRu-GaN,YES,2.735598737,2.735598737,2.735598737,90,90,90,GaN,1,1,-9.12681993,P m -3 m
set_8,mp-2691-CdSe-GaN_randomly_scaled,YES,3.246339093,3.246339093,6.492538035,59.99928592,59.99928592,60,Ga2N2,2,2,-24.33487858,R 3 m
set_8,mp-30468-ThBi-GaN_swapped,YES,2.738771587,2.738771587,2.738771587,90,90,90,GaN,1,1,-9.06842452,P m -3 m
set_8,mp-31380-SmPd-GaN_swapped,YES,3.021228224,3.028712189,5.232563084,90,125.3075712,90,Ga2N2,2,2,-22.72284751,P 21/m
set_8,mp-255-NaHg-GaN_swapped,YES,6.609153756,4.016456134,4.016456134,90.94601474,90,90,Ga4N4,4,4,-41.56659403,C m c m
set_8,mp-2469-CdS-GaN_randomly_scaled,YES,6.490469087,3.245665868,3.245665868,60,59.99560326,59.99560326,Ga2N2,2,2,-24.34165587,R 3 m
set_8,mp-2627-DyAs-GaN,YES,3.025149554,3.025149554,3.025149554,60,60,60,GaN,1,1,-11.36824104,F m -3 m
set_8,mp-23268-NaI-GaN_swapped,YES,3.024212506,3.024212506,3.024212506,60,60,60,GaN,1,1,-11.36029183,F m -3 m
set_8,mp-2738-DyNi-GaN,YES,3.025647446,4.274697305,6.055390435,90,90,90,Ga4N4,4,4,-45.45559314,P n m a
set_8,mp-24289-HPd-GaN_swapped,YES,3.024521486,3.024521486,3.024521486,60,60,60,GaN,1,1,-11.35335104,F m -3 m
set_8,mp-27945-BiO-GaN,YES,3.242176263,3.242176263,3.242176263,60.12253753,60.12253753,60.12253753,GaN,1,1,-12.16813434,R 3 m
set_8,mp-447-TmAu-GaN_swapped_randomly_scaled,YES,2.736670942,2.736670942,5.473347933,90,90,90,Ga2N2,2,2,-18.13543779,P m -3 m
set_8,mp-30468-ThBi-GaN_randomly_scaled,YES,2.736420643,5.472880189,2.736420643,90,90,90,Ga2N2,2,2,-18.1370867,P 4/m m m
set_8,mp-30867-ScRu-GaN_swapped_randomly_scaled,YES,2.722326489,5.521307266,2.722326489,90,90,90,Ga2N2,2,2,-18.25166776,P 4/m m m
